Timestamp                       Thread     Type        Activity             PID    TTL  
2024-10-30 10:20:06.202327-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] enableAOPBTBuffersIfNeeded haveAnyHwAOPBTBufferRequests:0 fScreenState:1 fAOPBTBufferReadInProgress:0
2024-10-30 10:20:06.202875-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebKit) [com.apple.WebKit:Process] 0x13881fa08 - [webPageID=834] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2024-10-30 10:20:06.202960-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e051350 - [PID=11719, throttler=0x11e001e48] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2024-10-30 10:20:06.202380-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] updateAgentScanUseCaseEntry controllerSupportsScanRx:0 session:<private> usecase:FindMyNotOptedIn previous:<private> entry:<private>
2024-10-30 10:20:06.202910-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebKit) [com.apple.WebKit:Network] 0x420bf4780 - [webPageID=834, frameID=2, resourceID=7591, durationSeconds=0.143] WebResourceLoader::didReceiveResponse: (httpStatusCode=204)
2024-10-30 10:20:06.202439-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:20:06.203309-0300 0x1e760    Default     0x0                  4492   0    translationd: (libxpc.dylib) [com.apple.xpc:connection] [0x153b047c0] activating connection: mach=false listener=false peer=true name=com.apple.translationd.peer[4485].0x153b047c0
2024-10-30 10:20:06.202934-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebKit) [com.apple.WebKit:Network] 0x420bf4780 - [webPageID=834, frameID=2, resourceID=7591, durationSeconds=0.143] WebResourceLoader::didFinishResourceLoad: (length=0)
2024-10-30 10:20:06.202503-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:0, active:0
2024-10-30 10:20:06.203433-0300 0x1e760    Default     0x0                  4492   0    translationd: (TranslationDaemon) [com.apple.Translation:LID] Using LSTM text lid engine
2024-10-30 10:20:06.202944-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebCore) [com.apple.WebKit:ResourceLoading] 0x420be9d80 - [pageID=834, frameID=2, frameLoader=0x1090f8340, resourceID=7591] SubresourceLoader::didFinishLoading:
2024-10-30 10:20:06.202525-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:20:06.202968-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebCore) [com.apple.WebKit:ResourceLoading] 0x420be9d80 - [pageID=834, frameID=2, frameLoader=0x1090f8340, resourceID=7591] SubresourceLoader::didFinishLoading: Did not reach terminal state
2024-10-30 10:20:06.202597-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:20:06.202635-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] Findmy usecase "FindMyNotOptedIn" is asking for duplicates? No
2024-10-30 10:20:06.202842-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:0, active:0
2024-10-30 10:20:06.203057-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:20:06.203402-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:20:06.203604-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:1, active:0
2024-10-30 10:20:06.203852-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:20:06.204167-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:20:06.204326-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] Upgrading <private> to active scan hasZoneScan:0 hasMatchingRulesScan:0
2024-10-30 10:20:06.204428-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:0, active:1
2024-10-30 10:20:06.204542-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:20:06.204657-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] ScanParams: numScanAgents 4, combined params AD:0 AS:0 MSL:3 (30/300) PSV:1
2024-10-30 10:20:06.204760-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] ScanParams: [CBDaemon-0x76900008] AP:0 AD:0(30/300) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0|[com.apple.locationd-central-351-1] AP:0 AD:0(30/300) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0|[com.apple.bluetoothd-central-365-3] AP:0 AD:1(30/300) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0
2024-10-30 10:20:06.204870-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] ScanParams: [com.apple.bluetoothd-central-365-6] AP:0 AD:0(30/966) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0
2024-10-30 10:20:06.204995-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] Returning scan parameters: Main:30.00ms/300.00ms LP:0.00ms/300.00ms(unsupported) SC:0.00ms/0.00ms/non-concurrent(unspported) Dm:(m:30/300) Cond:0:1:0 Sc:1 (passive) Dupfilter:Enabled minScanLevel:3 ENAssertion:N Pri:0/0
2024-10-30 10:20:06.205130-0300 0x1d902    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] needToRestart=0
2024-10-30 10:20:06.207859-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4683] getaddrinfo start -- flags: 0xC000D000, ifindex: 0, protocols: 0, hostname: <mask.hash: 'nlNRzU4N1jsUhvnXMxn3wQ=='>, options: 0xC {in-app-browser, use-failover}, client pid: 4490 (com.apple.WebKi), delegator pid: 4485 (Safari)
2024-10-30 10:20:06.207904-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->Q43919] Question for <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (HTTPS) assigned DNS service 18
2024-10-30 10:20:06.207920-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->DupQ43919->Q15159] Duplicate question <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (HTTPS)
2024-10-30 10:20:06.207937-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->Q31596] Question for <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (AAAA) assigned DNS service 18
2024-10-30 10:20:06.207949-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [Q31596] DetermineUnicastQuerySuppression: Query suppressed for <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> AAAA (AAAA records are unusable)
2024-10-30 10:20:06.207959-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->DupQ31596->Q24260] Duplicate question <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (AAAA)
2024-10-30 10:20:06.207971-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->Q37771] Question for <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (Addr) assigned DNS service 18
2024-10-30 10:20:06.207982-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->DupQ37771->Q41958] Duplicate question <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (Addr)
2024-10-30 10:20:06.208149-0300 0x1024     Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R4683->Q31596] GenerateNegativeResponse: Generating negative response for question <mask.hash: 'iyDJN+lslXSrcOhdPTjnfg=='> (AAAA)
2024-10-30 10:20:06.208300-0300 0x1024     Default     0x0                  465    0    mDNSResponder: (libnetworkextension.dylib) [com.apple.networkextension:] NEHelperTrackerProcessMatch: domain lookup - found match for tracker domain (pid 4485 ) for Web
2024-10-30 10:20:06.208455-0300 0x1024     Default     0x0                  465    0    mDNSResponder: (libnetworkextension.dylib) [com.apple.networkextension:] NEHelperTrackerProcessMatch: domain lookup - found match for tracker domain (pid 4485 ) for Web
2024-10-30 10:20:06.208579-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4683->Q31596] getaddrinfo result -- event: add, ifindex: 0, name: BBPqigUY, type: AAAA, rdata: <none>, reason: query-suppressed
2024-10-30 10:20:06.208617-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4683->Q37771] getaddrinfo result -- event: add, ifindex: 0, name: BBPqigUY, type: A, rdata: BBUVceop, expired: no
2024-10-30 10:20:06.217743-0300 0x1e8d2    Default     0x0                  4485   0    Safari: (libxpc.dylib) [com.apple.xpc:connection] [0x123045550] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2024-10-30 10:20:06.217815-0300 0x1ea4d    Default     0x0                  4492   0    translationd: (libxpc.dylib) [com.apple.xpc:connection] [0x153b047c0] invalidated after getting a no-senders notification - client is gone
2024-10-30 10:20:06.222116-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.cfnetwork:h3stream] 0x15261e9b8 ID=168 Task <D1C40B6C-0A00-4A4D-AF69-DD2785AFF83D>.<1346> received response, status 200 content K
2024-10-30 10:20:06.222306-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <D1C40B6C-0A00-4A4D-AF69-DD2785AFF83D>.<1346> response ended
2024-10-30 10:20:06.222355-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <D1C40B6C-0A00-4A4D-AF69-DD2785AFF83D>.<1346> done using Connection 81
2024-10-30 10:20:06.222441-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.CFNetwork:Summary] Task <D1C40B6C-0A00-4A4D-AF69-DD2785AFF83D>.<1346> summary for task success {transaction_duration_ms=100, response_status=200, connection=81, reused=1, reused_after_ms=2, request_start_ms=4, request_duration_ms=1, response_start_ms=99, response_duration_ms=0, request_bytes=158, response_bytes=487, cache_hit=false}
2024-10-30 10:20:06.222517-0300 0x1e952    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <D1C40B6C-0A00-4A4D-AF69-DD2785AFF83D>.<1346> finished successfully
2024-10-30 10:20:06.222612-0300 0x1e952    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:resolver] [Q12254] Received acceptable 468-byte response from BBFuotdR over HTTPS via en0/12 -- id: 0x0000 (0), flags: 0x8180 (R/Query, RD, RA, NoError), counts: 1/0/1/1, BBIAKSzi IN HTTPS?, BBKivzpq 60 IN SOA BBSpFtbJ BBYUMahh 690945392 900 900 1800 60, . OPT 512 0 {Padding, [357 B]}
2024-10-30 10:20:06.222859-0300 0xa568     Default     0x0                  4485   0    Safari: (WebCore) [com.apple.WebKit:Media] WebMediaSessionManager::externalOutputDeviceAvailableDidChange true
2024-10-30 10:20:06.222674-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [Q12254] Handling concluded querier: BBIAKSzi HTTPS IN
2024-10-30 10:20:06.228561-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebKit) [com.apple.WebKit:Network] 0x4209c0780 - [webPageID=834, frameID=2, resourceID=7882, durationSeconds=0.115] WebResourceLoader::didReceiveResponse: (httpStatusCode=200)
2024-10-30 10:20:06.228649-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebKit) [com.apple.WebKit:Network] 0x4209c0780 - [webPageID=834, frameID=2, resourceID=7882, durationSeconds=0.115] WebResourceLoader::didReceiveData: Started receiving data
2024-10-30 10:20:06.228859-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebKit) [com.apple.WebKit:Network] 0x4209c0780 - [webPageID=834, frameID=2, resourceID=7882, durationSeconds=0.116] WebResourceLoader::didFinishResourceLoad: (length=28)
2024-10-30 10:20:06.228876-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebCore) [com.apple.WebKit:ResourceLoading] 0x420bfb480 - [pageID=834, frameID=2, frameLoader=0x1090f8340, resourceID=7882] SubresourceLoader::didFinishLoading:
2024-10-30 10:20:06.229028-0300 0x1e98c    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (WebCore) [com.apple.WebKit:ResourceLoading] 0x420bfb480 - [pageID=834, frameID=2, frameLoader=0x1090f8340, resourceID=7882] SubresourceLoader::didFinishLoading: Did not reach terminal state
2024-10-30 10:20:06.229330-0300 0x1e121    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow URL: https://static.doubleclick.net/instream/ad_status.js
2024-10-30 10:20:06.229354-0300 0x1e121    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow path: /System/Volumes/Preboot/Cryptexes/App/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
2024-10-30 10:20:06.229373-0300 0x1e121    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] "CATEGORY=connection, FLOW_ID=9A96E5ED-7738-406A-86DF-68CF815FB2A8, URL=https://static.doubleclick.net/instream/ad_status.js, PROCESS=/System/Volumes/Preboot/Cryptexes/App/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking, ENDPOINT=142.251.129.230, MODE=passive, RULE_ID=None, VERDICT=allow
2024-10-30 10:20:06.263322-0300 0x1e9c6    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow URL: https://static.doubleclick.net/instream/ad_status.js
2024-10-30 10:20:06.263349-0300 0x1e9c6    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow path: /System/Volumes/Preboot/Cryptexes/App/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
2024-10-30 10:20:06.263370-0300 0x1e9c6    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] "CATEGORY=connection, FLOW_ID=EDFB236B-ECBE-4EFE-ACD3-25870B04A9F2, URL=https://static.doubleclick.net/instream/ad_status.js, PROCESS=/System/Volumes/Preboot/Cryptexes/App/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking, ENDPOINT=142.251.129.230, MODE=passive, RULE_ID=None, VERDICT=allow
2024-10-30 10:20:06.275608-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (libxpc.dylib) [com.apple.xpc:connection] [0x13df49800] activating connection: mach=true listener=false peer=false name=com.apple.contactsd.persistence
2024-10-30 10:20:06.275709-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (libxpc.dylib) [com.apple.xpc:connection] [0x13e618ff0] activating connection: mach=true listener=false peer=false name=com.apple.contactsd.persistence
2024-10-30 10:20:06.275746-0300 0x1e950    Error       0x0                  0      0    kernel: (Sandbox) 188 duplicate reports for Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.275919-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (libxpc.dylib) [com.apple.xpc:connection] [0x13e618ff0] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2024-10-30 10:20:06.275764-0300 0x1e950    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: imagent(960) deny(1) mach-lookup com.apple.contactsd.persistence
2024-10-30 10:20:06.275842-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (libxpc.dylib) [com.apple.xpc:connection] [0x13df49800] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2024-10-30 10:20:06.275831-0300 0x1e950    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.275884-0300 0x1e950    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: searchpartyuseragent(4440) deny(1) mach-lookup com.apple.contactsd.persistence
2024-10-30 10:20:06.275941-0300 0x1e950    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.275958-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (libxpc.dylib) [com.apple.xpc:connection] [0x13e618ff0] invalidated after a failed init
2024-10-30 10:20:06.275913-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (libxpc.dylib) [com.apple.xpc:connection] [0x13df49800] invalidated after a failed init
2024-10-30 10:20:06.276078-0300 0x1df9c    Error       0x0                  4440   0    searchpartyuseragent: (ContactsPersistence) [com.apple.contacts:persistence] Persistent store service connection invalidated: failed at lookup with error 159 - Sandbox restriction
2024-10-30 10:20:06.276025-0300 0x1e6fe    Error       0x0                  960    0    imagent: (ContactsPersistence) [com.apple.contacts:persistence] Persistent store service connection invalidated: failed at lookup with error 159 - Sandbox restriction
2024-10-30 10:20:06.276204-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (ContactsPersistence) [com.apple.contacts:persistence] Error communicating with persistent store service proxy: Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction." UserInfo={NSDebugDescription=The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction.}
2024-10-30 10:20:06.276921-0300 0x1e94f    Error       0x0                  0      0    kernel: (Sandbox) 10 duplicate reports for Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.276963-0300 0x1debc    Default     0x0                  483    0    pmd: (Network) [com.apple.network:path] nw_path_libinfo_path_check [6E0551C5-F084-4DBC-BDCE-ED21E233861A IPv4#f6156391:60543 tcp, legacy-socket, attribution: developer]
	libinfo check path: satisfied (Path is satisfied), interface: en0[802.11], ipv4, dns, uses wifi
2024-10-30 10:20:06.276132-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (ContactsPersistence) [com.apple.contacts:persistence] Error communicating with persistent store service proxy: Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction." UserInfo={NSDebugDescription=The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction.}
2024-10-30 10:20:06.276931-0300 0x1e94f    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: searchpartyuseragent(4440) deny(1) mach-lookup com.apple.contactsd.persistence
2024-10-30 10:20:06.277031-0300 0x1debc    Default     0x0                  483    0    pmd: (Network) [com.apple.network:path] nw_path_libinfo_path_check [241481E6-2B42-452D-9B2C-CE69FA9C5DFB IPv4#59e8b785:443 tcp, legacy-socket, attribution: developer]
	libinfo check path: satisfied (Path is satisfied), interface: en0[802.11], ipv4, dns, uses wifi
2024-10-30 10:20:06.276253-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (ContactsPersistence) [com.apple.contacts:persistence] Error connecting to remote endpoint: (null)
2024-10-30 10:20:06.276206-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (ContactsPersistence) [com.apple.contacts:persistence] Error connecting to remote endpoint: (null)
2024-10-30 10:20:06.277114-0300 0x1e94f    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: imagent(960) deny(1) mach-lookup com.apple.contactsd.persistence
2024-10-30 10:20:06.277089-0300 0x1debc    Default     0x0                  483    0    pmd: (Network) [com.apple.network:path] nw_path_libinfo_path_check [E9B5AEB1-1ACE-435D-800C-80C93260C71E IPv4#f6156391:60543 tcp, legacy-socket, attribution: developer]
	libinfo check path: satisfied (Path is satisfied), interface: en0[802.11], ipv4, dns, uses wifi
2024-10-30 10:20:06.276301-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (CoreData) [com.apple.coredata:error] fault: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e722280 -newEndpoint returned nil
2024-10-30 10:20:06.276256-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (CoreData) [com.apple.coredata:error] fault: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e01cdd0 -newEndpoint returned nil
2024-10-30 10:20:06.277135-0300 0x1debc    Default     0x0                  483    0    pmd: (Network) [com.apple.network:path] nw_path_libinfo_path_check [3DA1DDEF-0162-441F-86FA-F67F4B6D7195 IPv4#59e8b785:443 tcp, legacy-socket, attribution: developer]
	libinfo check path: satisfied (Path is satisfied), interface: en0[802.11], ipv4, dns, uses wifi
2024-10-30 10:20:06.276383-0300 0x1df21    Activity    0x5a01b              4440   0    searchpartyuseragent: (libsystem_trace.dylib) Activity for state dumps
2024-10-30 10:20:06.276353-0300 0x1d8c2    Activity    0x5a00d              960    0    imagent: (libsystem_trace.dylib) Activity for state dumps
2024-10-30 10:20:06.276382-0300 0x1df21    Fault       0x5a01b              4440   0    searchpartyuseragent: (CoreData) [com.apple.coredata:error] CoreData: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e722280 -newEndpoint returned nil
2024-10-30 10:20:06.276352-0300 0x1d8c2    Fault       0x5a00d              960    0    imagent: (CoreData) [com.apple.coredata:error] CoreData: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e01cdd0 -newEndpoint returned nil
2024-10-30 10:20:06.276516-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (CoreData) [com.apple.coredata:error] error: Failed to create NSXPCConnection
2024-10-30 10:20:06.276548-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (CoreData) [com.apple.coredata:error] error: Failed to create NSXPCConnection
2024-10-30 10:20:06.276704-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (libxpc.dylib) [com.apple.xpc:connection] [0x13f855aa0] activating connection: mach=true listener=false peer=false name=com.apple.contactsd.persistence
2024-10-30 10:20:06.276812-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (libxpc.dylib) [com.apple.xpc:connection] [0x13df49950] activating connection: mach=true listener=false peer=false name=com.apple.contactsd.persistence
2024-10-30 10:20:06.276971-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (libxpc.dylib) [com.apple.xpc:connection] [0x13f855aa0] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2024-10-30 10:20:06.277187-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (libxpc.dylib) [com.apple.xpc:connection] [0x13df49950] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2024-10-30 10:20:06.277153-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (libxpc.dylib) [com.apple.xpc:connection] [0x13f855aa0] invalidated after a failed init
2024-10-30 10:20:06.277356-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (libxpc.dylib) [com.apple.xpc:connection] [0x13df49950] invalidated after a failed init
2024-10-30 10:20:06.277619-0300 0x1df9c    Error       0x0                  4440   0    searchpartyuseragent: (ContactsPersistence) [com.apple.contacts:persistence] Persistent store service connection invalidated: failed at lookup with error 159 - Sandbox restriction
2024-10-30 10:20:06.277706-0300 0x1e6fe    Error       0x0                  960    0    imagent: (ContactsPersistence) [com.apple.contacts:persistence] Persistent store service connection invalidated: failed at lookup with error 159 - Sandbox restriction
2024-10-30 10:20:06.277978-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (ContactsPersistence) [com.apple.contacts:persistence] Error communicating with persistent store service proxy: Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction." UserInfo={NSDebugDescription=The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction.}
2024-10-30 10:20:06.278058-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (ContactsPersistence) [com.apple.contacts:persistence] Error communicating with persistent store service proxy: Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction." UserInfo={NSDebugDescription=The connection to service named com.apple.contactsd.persistence was invalidated: failed at lookup with error 159 - Sandbox restriction.}
2024-10-30 10:20:06.278195-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (ContactsPersistence) [com.apple.contacts:persistence] Error connecting to remote endpoint: (null)
2024-10-30 10:20:06.278287-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (ContactsPersistence) [com.apple.contacts:persistence] Error connecting to remote endpoint: (null)
2024-10-30 10:20:06.278402-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (CoreData) [com.apple.coredata:error] fault: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e722280 -newEndpoint returned nil
2024-10-30 10:20:06.278493-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (CoreData) [com.apple.coredata:error] fault: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e01cdd0 -newEndpoint returned nil
2024-10-30 10:20:06.278631-0300 0x1df21    Activity    0x5a01c              4440   0    searchpartyuseragent: (libsystem_trace.dylib) Activity for state dumps
2024-10-30 10:20:06.278709-0300 0x1d8c2    Activity    0x5a00e              960    0    imagent: (libsystem_trace.dylib) Activity for state dumps
2024-10-30 10:20:06.278630-0300 0x1df21    Fault       0x5a01c              4440   0    searchpartyuseragent: (CoreData) [com.apple.coredata:error] CoreData: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e722280 -newEndpoint returned nil
2024-10-30 10:20:06.278708-0300 0x1d8c2    Fault       0x5a00e              960    0    imagent: (CoreData) [com.apple.coredata:error] CoreData: Unable to create token NSXPCConnection.  NSXPCStoreServerEndpointFactory 0x13e01cdd0 -newEndpoint returned nil
